id,tipo,url
535,veja,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/professor-luizinho.shtml?scrollto=conteudo-rede
535,foto,http://www.camara.gov.br/internet/deputado/bandep/74792.jpg
535,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100301&tipo=0
535,wiki,pt.wikipedia.org/wiki/Professor_Luizinho
536,veja,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/ricardo-berzoini.shtml?scrollto=conteudo-rede
536,foto,http://www.camara.gov.br/internet/deputado/bandep/74793.jpg
536,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100307&tipo=0
537,foto,http://www.camara.gov.br/internet/deputado/bandep/73466.jpg
537,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100314&tipo=0
538,foto,http://www.camara.gov.br/internet/deputado/bandep/74333.jpg
538,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100321&tipo=0
539,foto,http://www.camara.gov.br/internet/deputado/bandep/73467.jpg
539,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100332&tipo=0
540,foto,http://www.camara.gov.br/internet/deputado/bandep/73458.jpg
540,politicosorg,http://www.politicos.org.br/alex-canziani-silveira
540,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100337&tipo=0
540,wiki,pt.wikipedia.org/wiki/Alex_Canziani
541,foto,http://www.camara.gov.br/internet/deputado/bandep/73460.jpg
541,politicosorg,http://www.politicos.org.br/gustavo-bonato-fruet
541,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100344&tipo=0
541,wiki,pt.wikipedia.org/wiki/Gustavo_Fruet
542,foto,http://www.camara.gov.br/internet/deputado/bandep/73461.jpg
542,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100347&tipo=0
543,foto,http://www.camara.gov.br/internet/deputado/bandep/73463.jpg
543,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100355&tipo=0
544,foto,http://www.camara.gov.br/internet/deputado/bandep/73457.jpg
544,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100360&tipo=0
545,foto,http://www.camara.gov.br/internet/deputado/bandep/73459.jpg
545,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100369&tipo=0
546,foto,http://www.camara.gov.br/internet/deputado/bandep/73465.jpg
546,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100372&tipo=0
547,foto,http://www.camara.gov.br/internet/deputado/bandep/73464.jpg
547,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100376&tipo=0
548,foto,http://www.camara.gov.br/internet/deputado/bandep/73462.jpg
548,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100385&tipo=0
549,foto,http://www.camara.gov.br/internet/deputado/bandep/74794.jpg
549,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100393&tipo=0
550,foto,http://www.camara.gov.br/internet/deputado/bandep/74787.jpg
550,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100402&tipo=0
551,foto,http://www.camara.gov.br/internet/deputado/bandep/74796.jpg
551,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100409&tipo=0
552,foto,http://www.camara.gov.br/internet/deputado/bandep/74795.jpg
552,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100415&tipo=0
553,veja,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/ricardo-fiuza.shtml?scrollto=conteudo-rede
553,foto,http://www.camara.gov.br/internet/deputado/bandep/74557.jpg
553,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100422&tipo=0
554,foto,http://www.camara.gov.br/internet/deputado/bandep/74477.jpg
554,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100430&tipo=0
555,veja,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/aloizio-mercadante.shtml?scrollto=conteudo-rede
555,foto,http://www.camara.gov.br/internet/deputado/bandep/74697.jpg
555,politicosorg,http://www.politicos.org.br/aloizio-mercadante-oliva
555,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100437&tipo=0
555,wiki,pt.wikipedia.org/wiki/Aloizio_Mercadante
556,foto,http://www.camara.gov.br/internet/deputado/bandep/74699.jpg
556,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100443&tipo=0
557,foto,http://www.camara.gov.br/internet/deputado/bandep/74784.jpg
557,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100449&tipo=0
558,foto,http://www.camara.gov.br/internet/deputado/bandep/74700.jpg
558,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100453&tipo=0
559,foto,http://www.camara.gov.br/internet/deputado/bandep/74788.jpg
559,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100460&tipo=0
560,foto,http://www.camara.gov.br/internet/deputado/bandep/74703.jpg
560,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100467&tipo=0
561,foto,http://www.camara.gov.br/internet/deputado/bandep/74797.jpg
561,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100477&tipo=0
562,foto,http://www.camara.gov.br/internet/deputado/bandep/74798.jpg
562,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100486&tipo=0
563,foto,http://www.camara.gov.br/internet/deputado/bandep/74698.jpg
563,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100492&tipo=0
564,foto,http://www.camara.gov.br/internet/deputado/bandep/74779.jpg
564,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100498&tipo=0
565,foto,http://www.camara.gov.br/internet/deputado/bandep/74780.jpg
565,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100505&tipo=0
566,foto,http://www.camara.gov.br/internet/deputado/bandep/74696.jpg
566,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100509&tipo=0
567,veja,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/emerson-kapaz.shtml?scrollto=conteudo-rede
567,foto,http://www.camara.gov.br/internet/deputado/bandep/74704.jpg
567,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100515&tipo=0
568,foto,http://www.camara.gov.br/internet/deputado/bandep/74791.jpg
568,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100522&tipo=0
569,veja,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/jose-dirceu.shtml?scrollto=conteudo-rede
569,foto,http://www.camara.gov.br/internet/deputado/bandep/74782.jpg
569,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100528&tipo=0
569,wiki,pt.wikipedia.org/wiki/José_Dirceu
570,foto,http://www.camara.gov.br/internet/deputado/bandep/74781.jpg
570,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100535&tipo=0
571,foto,http://www.camara.gov.br/internet/deputado/bandep/73884.jpg
571,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100544&tipo=0
572,foto,http://www.camara.gov.br/internet/deputado/bandep/74337.jpg
572,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100551&tipo=0
573,foto,http://www.camara.gov.br/internet/deputado/bandep/74339.jpg
573,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100558&tipo=0
574,foto,http://www.camara.gov.br/internet/deputado/bandep/73492.jpg
574,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100565&tipo=0
575,foto,http://www.camara.gov.br/internet/deputado/bandep/73490.jpg
575,politicosorg,http://www.politicos.org.br/ricarte-de-freitas
575,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100572&tipo=0
576,foto,http://www.camara.gov.br/internet/deputado/bandep/73577.jpg
576,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100580&tipo=0
577,foto,http://www.camara.gov.br/internet/deputado/bandep/73491.jpg
577,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100586&tipo=0
578,foto,http://www.camara.gov.br/internet/deputado/bandep/73568.jpg
578,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100592&tipo=0
579,foto,http://www.camara.gov.br/internet/deputado/bandep/73571.jpg
579,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100597&tipo=0
580,veja,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/jorge-pinheiro.shtml?scrollto=conteudo-rede
580,foto,http://www.camara.gov.br/internet/deputado/bandep/73569.jpg
580,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100606&tipo=0
580,wiki,pt.wikipedia.org/wiki/Jorge_Pinheiro
581,foto,http://www.camara.gov.br/internet/deputado/bandep/73572.jpg
581,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100610&tipo=0
582,foto,http://www.camara.gov.br/internet/deputado/bandep/73573.jpg
582,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100618&tipo=0
583,foto,http://www.camara.gov.br/internet/deputado/bandep/73574.jpg
583,politicosorg,http://www.politicos.org.br/reginaldo-germano
583,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100624&tipo=0
584,foto,http://www.camara.gov.br/internet/deputado/bandep/73570.jpg
584,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100632&tipo=0
585,foto,http://www.camara.gov.br/internet/deputado/bandep/73575.jpg
585,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100638&tipo=0
586,foto,http://www.camara.gov.br/internet/deputado/bandep/73576.jpg
586,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100643&tipo=0
587,foto,http://www.camara.gov.br/internet/deputado/bandep/73578.jpg
587,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100649&tipo=0
588,foto,http://www.camara.gov.br/internet/deputado/bandep/73579.jpg
588,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100655&tipo=0
589,foto,http://www.camara.gov.br/internet/deputado/bandep/73580.jpg
589,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100661&tipo=0
590,foto,http://www.camara.gov.br/internet/deputado/bandep/73581.jpg
590,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100669&tipo=0
591,foto,http://www.camara.gov.br/internet/deputado/bandep/73582.jpg
591,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100678&tipo=0
592,foto,http://www.camara.gov.br/internet/deputado/bandep/73583.jpg
592,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100687&tipo=0
593,foto,http://www.camara.gov.br/internet/deputado/bandep/73584.jpg
593,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100694&tipo=0
594,foto,http://www.camara.gov.br/internet/deputado/bandep/73585.jpg
594,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100703&tipo=0
595,foto,http://www.camara.gov.br/internet/deputado/bandep/72553.jpg
595,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100710&tipo=0
596,foto,http://www.camara.gov.br/internet/deputado/bandep/73586.jpg
596,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100717&tipo=0
597,foto,http://www.camara.gov.br/internet/deputado/bandep/73587.jpg
597,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100721&tipo=0
598,foto,http://www.camara.gov.br/internet/deputado/bandep/73588.jpg
598,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100728&tipo=0
599,foto,http://www.camara.gov.br/internet/deputado/bandep/73589.jpg
599,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100738&tipo=0
600,foto,http://www.camara.gov.br/internet/deputado/bandep/73590.jpg
600,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100744&tipo=0
601,foto,http://www.camara.gov.br/internet/deputado/bandep/73591.jpg
601,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100750&tipo=0
602,foto,http://www.camara.gov.br/internet/deputado/bandep/73592.jpg
602,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100757&tipo=0
603,foto,http://www.camara.gov.br/internet/deputado/bandep/73593.jpg
603,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100763&tipo=0
604,foto,http://www.camara.gov.br/internet/deputado/bandep/73594.jpg
604,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100770&tipo=0
605,foto,http://www.camara.gov.br/internet/deputado/bandep/73596.jpg
605,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100779&tipo=0
606,foto,http://www.camara.gov.br/internet/deputado/bandep/73595.jpg
606,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100785&tipo=0
607,foto,http://www.camara.gov.br/internet/deputado/bandep/73597.jpg
607,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100790&tipo=0
608,foto,http://www.camara.gov.br/internet/deputado/bandep/73598.jpg
608,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100796&tipo=0
609,foto,http://www.camara.gov.br/internet/deputado/bandep/73599.jpg
609,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100805&tipo=0
609,wiki,pt.wikipedia.org/wiki/Edir_Oliveira
610,foto,http://www.camara.gov.br/internet/deputado/bandep/73651.jpg
610,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100813&tipo=0
611,foto,http://www.camara.gov.br/internet/deputado/bandep/73600.jpg
611,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100821&tipo=0
612,foto,http://www.camara.gov.br/internet/deputado/bandep/73601.jpg
612,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100827&tipo=0
613,foto,http://www.camara.gov.br/internet/deputado/bandep/73602.jpg
613,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100836&tipo=0
614,foto,http://www.camara.gov.br/internet/deputado/bandep/73603.jpg
614,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100842&tipo=0
615,veja,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/rui-falcao.shtml?scrollto=conteudo-rede
615,foto,http://www.camara.gov.br/internet/deputado/bandep/73604.jpg
615,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100848&tipo=0
616,foto,http://www.camara.gov.br/internet/deputado/bandep/73681.jpg
616,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100855&tipo=0
617,foto,http://www.camara.gov.br/internet/deputado/bandep/73683.jpg
617,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100861&tipo=0
618,veja,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/divaldo-suruagy.shtml?scrollto=conteudo-rede
618,foto,http://www.camara.gov.br/internet/deputado/bandep/73685.jpg
618,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100867&tipo=0
619,foto,http://www.camara.gov.br/internet/deputado/bandep/73682.jpg
619,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100875&tipo=0
620,foto,http://www.camara.gov.br/internet/deputado/bandep/73684.jpg
620,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100881&tipo=0
621,foto,http://www.camara.gov.br/internet/deputado/bandep/73686.jpg
621,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100887&tipo=0
622,foto,http://www.camara.gov.br/internet/deputado/bandep/65904.jpg
622,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100893&tipo=0
623,foto,http://www.camara.gov.br/internet/deputado/bandep/73689.jpg
623,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100899&tipo=0
624,foto,http://www.camara.gov.br/internet/deputado/bandep/73687.jpg
624,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100906&tipo=0
625,foto,http://www.camara.gov.br/internet/deputado/bandep/73688.jpg
625,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100910&tipo=0
626,foto,http://www.camara.gov.br/internet/deputado/bandep/73827.jpg
626,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100922&tipo=0
627,veja,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/narciso-mendes.shtml?scrollto=conteudo-rede
627,foto,http://www.camara.gov.br/internet/deputado/bandep/73499.jpg
627,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100926&tipo=0
628,foto,http://www.camara.gov.br/internet/deputado/bandep/73507.jpg
628,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100936&tipo=0
629,foto,http://www.camara.gov.br/internet/deputado/bandep/74415.jpg
629,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100941&tipo=0
630,foto,http://www.camara.gov.br/internet/deputado/bandep/73690.jpg
630,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100949&tipo=0
631,foto,http://www.camara.gov.br/internet/deputado/bandep/73691.jpg
631,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100957&tipo=0
632,foto,http://www.camara.gov.br/internet/deputado/bandep/73692.jpg
632,politicosorg,http://www.politicos.org.br/osmar-gasparini-terra
632,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100963&tipo=0
632,wiki,pt.wikipedia.org/wiki/Osmar_Terra
633,foto,http://www.camara.gov.br/internet/deputado/bandep/73693.jpg
633,politicosorg,http://www.politicos.org.br/reinaldo-gripp
633,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100966&tipo=0
634,foto,http://www.camara.gov.br/internet/deputado/bandep/73817.jpg
634,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100973&tipo=0
635,foto,http://www.camara.gov.br/internet/deputado/bandep/73825.jpg
635,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100980&tipo=0
636,foto,http://www.camara.gov.br/internet/deputado/bandep/73828.jpg
636,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100983&tipo=0
637,foto,http://www.camara.gov.br/internet/deputado/bandep/73829.jpg
637,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100986&tipo=0
638,foto,http://www.camara.gov.br/internet/deputado/bandep/73832.jpg
638,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100990&tipo=0
639,foto,http://www.camara.gov.br/internet/deputado/bandep/73833.jpg
639,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100996&tipo=0
640,foto,http://www.camara.gov.br/internet/deputado/bandep/73426.jpg
640,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101001&tipo=0
641,foto,http://www.camara.gov.br/internet/deputado/bandep/74770.jpg
641,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101008&tipo=0
642,foto,http://www.camara.gov.br/internet/deputado/bandep/73887.jpg
642,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101013&tipo=0
643,foto,http://www.camara.gov.br/internet/deputado/bandep/74310.jpg
643,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101020&tipo=0
644,foto,http://www.camara.gov.br/internet/deputado/bandep/74532.jpg
644,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101032&tipo=0
645,foto,http://www.camara.gov.br/internet/deputado/bandep/73429.jpg
645,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101037&tipo=0
646,foto,http://www.camara.gov.br/internet/deputado/bandep/74088.jpg
646,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101045&tipo=0
647,foto,http://www.camara.gov.br/internet/deputado/bandep/73679.jpg
647,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101053&tipo=0
648,foto,http://www.camara.gov.br/internet/deputado/bandep/74213.jpg
648,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101060&tipo=0
649,foto,http://www.camara.gov.br/internet/deputado/bandep/74073.jpg
649,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101065&tipo=0
650,foto,http://www.camara.gov.br/internet/deputado/bandep/73444.jpg
650,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101073&tipo=0
651,foto,http://www.camara.gov.br/internet/deputado/bandep/74214.jpg
651,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101080&tipo=0
652,foto,http://www.camara.gov.br/internet/deputado/bandep/74302.jpg
652,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101087&tipo=0
653,foto,http://www.camara.gov.br/internet/deputado/bandep/74413.jpg
653,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101095&tipo=0
654,foto,http://www.camara.gov.br/internet/deputado/bandep/74533.jpg
654,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101102&tipo=0
655,foto,http://www.camara.gov.br/internet/deputado/bandep/73766.jpg
655,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101110&tipo=0
656,foto,http://www.camara.gov.br/internet/deputado/bandep/74649.jpg
656,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101115&tipo=0
657,foto,http://www.camara.gov.br/internet/deputado/bandep/73647.jpg
657,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101123&tipo=0
658,foto,http://www.camara.gov.br/internet/deputado/bandep/74320.jpg
658,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101130&tipo=0
659,foto,http://www.camara.gov.br/internet/deputado/bandep/73655.jpg
659,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101138&tipo=0
660,foto,http://www.camara.gov.br/internet/deputado/bandep/73436.jpg
660,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101145&tipo=0
661,foto,http://www.camara.gov.br/internet/deputado/bandep/74517.jpg
661,politicosorg,http://www.politicos.org.br/benedito-de-lira
661,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101152&tipo=0
661,wiki,pt.wikipedia.org/wiki/Benedito_de_Lira
662,veja,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/benedito-domingos.shtml?scrollto=conteudo-rede
662,foto,http://www.camara.gov.br/internet/deputado/bandep/73656.jpg
662,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101157&tipo=0
663,foto,http://www.camara.gov.br/internet/deputado/bandep/74074.jpg
663,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101167&tipo=0
664,foto,http://www.camara.gov.br/internet/deputado/bandep/73437.jpg
664,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101174&tipo=0
664,wiki,pt.wikipedia.org/wiki/Beto_Mansur
665,foto,http://www.camara.gov.br/internet/deputado/bandep/74179.jpg
665,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101181&tipo=0
666,foto,http://www.camara.gov.br/internet/deputado/bandep/74322.jpg
666,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101189&tipo=0
667,foto,http://www.camara.gov.br/internet/deputado/bandep/73438.jpg
667,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101196&tipo=0
668,foto,http://www.camara.gov.br/internet/deputado/bandep/74096.jpg
668,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101203&tipo=0
669,foto,http://www.camara.gov.br/internet/deputado/bandep/73890.jpg
669,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101209&tipo=0
670,foto,http://www.camara.gov.br/internet/deputado/bandep/74526.jpg
670,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101216&tipo=0
671,foto,http://www.camara.gov.br/internet/deputado/bandep/73439.jpg
671,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101223&tipo=0
672,foto,http://www.camara.gov.br/internet/deputado/bandep/74406.jpg
672,politicosorg,http://www.politicos.org.br/cassio-rodrigues-da-cunha-lima
672,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101233&tipo=0
672,wiki,pt.wikipedia.org/wiki/Cássio_Cunha_Lima
673,foto,http://www.camara.gov.br/internet/deputado/bandep/74180.jpg
673,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101240&tipo=0
674,foto,http://www.camara.gov.br/internet/deputado/bandep/73440.jpg
674,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101246&tipo=0
675,foto,http://www.camara.gov.br/internet/deputado/bandep/74653.jpg
675,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101249&tipo=0
676,foto,http://www.camara.gov.br/internet/deputado/bandep/73657.jpg
676,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101256&tipo=0
677,foto,http://www.camara.gov.br/internet/deputado/bandep/74323.jpg
677,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101262&tipo=0
678,foto,http://www.camara.gov.br/internet/deputado/bandep/74196.jpg
678,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101269&tipo=0
679,foto,http://www.camara.gov.br/internet/deputado/bandep/73680.jpg
679,camara,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101279&tipo=0
680,foto,http://www.camara.gov.br/internet/deputado/bandep/74197.jpg
